Wall time,Step,Value
1562139064.8493066,90410,401.6000061035156
1562139107.3351696,92984,102.06666564941406
1562139121.6327574,93860,281.6000061035156
1562139155.6181765,96139,1058.0333251953125
1562139181.9829826,97915,1016.5333251953125
1562139198.427853,98909,340.6000061035156
1562139242.9228415,101702,1056.7332763671875
1562139244.9643328,101802,-106.5
1562139253.7727642,102343,-29.399999618530273
1562139264.939807,103087,95.0999984741211
1562139293.2019434,104827,1000.1666870117188
1562139303.3398347,105496,105.5999984741211
1562139338.7614243,107733,1088.0999755859375
1562139353.7182305,108830,1016.3333129882812
1562139376.6074436,110469,1026.4666748046875
1562139390.5598285,111386,261.29998779296875
1562139420.4388003,113422,852.6333618164062
1562139460.0772421,115783,828.7000122070312
1562139475.4100933,116869,153.39999389648438
1562139513.0437875,119259,1000.0999755859375
1562139526.7075927,120169,204.36666870117188
1562139565.42151,122545,1000.2999877929688
1562139588.7012815,124016,216.0
1562139598.3996308,124643,132.1999969482422
1562139631.3110023,126845,1088.5999755859375
1562139759.4112582,135148,-200.13333129882812
1562139777.317316,136364,408.6333312988281
1562139806.9779842,138260,1000.1333618164062
1562139835.5064824,139892,610.4666748046875
1562139860.351642,141584,806.6333618164062
1562139895.3084614,143891,1062.4000244140625
1562139905.387965,144567,93.9000015258789
1562139940.9983358,146807,1000.566650390625
1562139947.0467393,147180,115.06666564941406
1562139960.9173863,148033,95.16666412353516
1562139984.6743603,149633,730.433349609375
1562139992.6439548,150121,239.5
1562140025.7516441,152142,1000.3333129882812
1562140034.9141512,152673,-27.066667556762695
1562140059.0553403,154161,438.5
1562140081.511473,155607,1014.7333374023438
1562140089.5663118,156106,130.86666870117188
1562140124.4667573,158167,1002.9000244140625
1562140163.310389,160543,1100.36669921875
1562140202.337885,162723,1002.2333374023438
1562140222.9525754,163985,415.9333190917969
1562140234.3123496,164679,104.43333435058594
1562140251.5494344,165794,459.73333740234375
1562140259.1290026,166236,35.93333435058594
1562140267.8981566,166849,96.19999694824219
1562140285.0698314,167979,389.3333435058594
1562140316.8045924,169868,1050.800048828125
1562140330.9997287,170646,164.1999969482422
1562140343.8624308,171465,83.53333282470703
1562140367.8976965,173093,529.1666870117188
1562140376.3066335,173583,40.599998474121094
1562140417.2910397,176298,1035.933349609375
1562140444.8434067,178013,534.3333129882812
1562140468.0665522,179616,860.5
1562140485.6968937,180739,268.5
1562140497.2804642,181528,242.89999389648438
1562140514.863041,182629,499.1000061035156
1562140533.501869,183806,480.9666748046875
1562140551.6666937,184931,479.3999938964844
1562140592.7208972,187515,1046.0333251953125
1562140599.5535808,187930,26.633333206176758
1562140647.110231,190924,838.1666870117188
1562140682.4055371,193036,1064.800048828125
1562140690.666891,193588,119.30000305175781
1562140721.2784722,195721,1000.2666625976562
1562140750.52856,197634,48.266666412353516
1562140770.2626255,198826,357.1000061035156
1562140787.0100863,199911,350.23333740234375
1562140809.4385579,201417,633.9000244140625
1562140829.3179412,202652,402.9333190917969
1562140850.4703453,204003,1059.2667236328125
1562140874.9202428,205400,421.29998779296875
1562140895.3527808,206709,430.6666564941406
1562140910.4646904,207687,455.3999938964844
1562140931.4827476,208946,480.3999938964844
1562140950.1983454,210145,558.2000122070312
1562140981.97713,212212,706.1666870117188
1562140992.7813504,212902,13.699999809265137
1562141002.947259,213535,130.1999969482422
1562141028.6786907,215172,745.1333618164062
1562141035.9851987,215615,-50.599998474121094
1562141043.5407825,216156,94.4000015258789
1562141057.7363198,217153,356.9333190917969
1562141091.8709178,219253,1005.0999755859375
1562141103.5087435,219974,173.93333435058594
1562141126.3151362,221469,1021.7666625976562
1562141158.4940777,223584,1000.066650390625
1562141173.8030298,224673,492.5666809082031
1562141182.802559,225315,89.73332977294922
1562141220.0819602,227588,1000.066650390625
1562141239.64294,228844,311.0666809082031
1562141260.4683337,230130,466.0
1562141294.7639267,232243,1043.36669921875
1562141331.6878455,234534,1000.3333129882812
1562141341.6244664,235229,94.33333587646484
1562141364.7600124,236769,702.6333618164062
1562141374.7254505,237432,106.53333282470703
1562141385.450564,238206,456.1333312988281
1562141439.2850158,241212,1000.2666625976562
1562141472.8355536,243406,860.1333618164062
1562141516.078788,245848,1089.5
1562141532.4173589,246977,469.6666564941406
1562141542.1602864,247606,107.5999984741211
1562141555.7432387,248504,260.6666564941406
1562141574.5790026,249659,288.0666809082031
1562141591.386959,250874,371.1666564941406
1562141618.1676495,252600,658.7666625976562
1562141640.2497427,254005,731.7000122070312
1562141658.4316285,255162,154.1666717529297
1562141671.5626688,255962,110.16666412353516
1562141683.6393557,256693,104.73332977294922
1562141709.6128633,258216,651.9000244140625
1562141722.192379,258975,111.93333435058594
1562141731.363592,259506,134.6666717529297
1562141768.4497776,261848,1054.566650390625
1562141780.913877,262701,226.86666870117188
1562141804.612288,264050,633.9000244140625
1562141818.6961846,265039,318.23333740234375
1562141825.5921652,265468,-83.96666717529297
1562141841.2510686,266525,329.1000061035156
1562141852.909339,267264,249.56666564941406
1562141878.5936599,268932,701.1666870117188
1562141926.426706,271725,1055.699951171875
1562141951.9567366,273354,646.2999877929688
1562141988.3535438,275453,547.7999877929688
1562142029.6223128,278051,1069.066650390625
1562142043.0427272,278880,130.56666564941406
1562142045.0450034,278981,-105.5999984741211
1562142061.2566354,280137,215.43333435058594
1562142071.5771286,280791,237.3000030517578
1562142085.7372139,281735,372.0666809082031
1562142101.0214257,282770,341.1000061035156
1562142133.3163645,284864,1000.5
1562142135.4342756,284965,-106.5999984741211
1562142144.2915401,285542,111.13333129882812
1562142154.227283,286149,154.86666870117188
1562142190.9394233,288501,1000.0333251953125
1562142215.154061,289908,287.1333312988281
1562142250.8299284,292034,1071.0999755859375
1562142295.6973588,294610,1000.4666748046875
1562142334.9392827,296978,1043.86669921875
1562142344.967366,297525,27.299999237060547
1562142377.1135063,299570,1036.7332763671875
1562142388.1103747,300220,-10.966666221618652
1562142400.679511,301001,345.4666748046875
1562142423.6782281,302655,1088.566650390625
1562142452.5367453,304388,696.433349609375
1562142513.2578835,307991,981.2666625976562
1562142527.3552532,308962,425.1333312988281
1562142558.8132956,310838,1000.0999755859375
1562142574.3726265,311758,365.3666687011719
1562142605.973219,313575,734.2333374023438
1562142630.032328,314981,1041.7332763671875
1562142640.3605237,315700,254.10000610351562
1562142672.680551,317782,1036.5
1562142692.5663195,319076,515.2666625976562
1562142701.4727004,319583,119.56666564941406
1562142723.194291,320901,420.9666748046875
1562142732.9140499,321511,117.83333587646484
1562142756.0354376,322941,385.4333190917969
1562142793.2442865,325270,1000.4000244140625
1562142804.571328,326026,90.0
1562142837.3424528,328245,353.4333190917969
1562142865.6754081,329940,775.6333618164062
1562142911.4002612,332741,1000.0999755859375
1562142929.75882,333922,516.7666625976562
1562142957.7322829,335710,710.1666870117188
1562142971.2578185,336466,162.93333435058594
1562142986.3692927,337400,246.96665954589844
1562143004.4894464,338600,591.6333618164062
1562143028.9894826,340057,519.8333129882812
1562143049.3135998,341314,366.73333740234375
1562143056.9953525,341828,212.13333129882812
1562143075.0108788,343041,369.3666687011719
1562143100.1472385,344629,714.2666625976562
1562143110.5041125,345283,118.0999984741211
1562143134.1564894,346866,663.566650390625
1562143143.839988,347530,95.19999694824219
1562143151.834632,348007,-137.10000610351562
1562143183.0849872,349906,1068.36669921875
1562143212.7192864,351655,1000.5999755859375
1562143243.581072,353534,1000.0
1562143257.8843896,354379,224.53334045410156
1562143265.9781046,354954,210.76666259765625
1562143306.3006198,357419,1000.2666625976562
1562143310.7698581,357653,-97.56666564941406
1562143365.401033,361093,1088.13330078125
1562143393.4327593,362743,582.0
1562143419.9043105,364505,0.4000000059604645
1562143434.0227828,365489,358.8333435058594
1562143451.5046504,366645,381.3999938964844
1562143457.2106786,366971,-96.0999984741211
1562143485.3296394,368670,816.5999755859375
1562143509.2297611,370178,590.1333618164062
1562143535.239033,371850,532.1666870117188
1562143562.8124208,373577,666.2333374023438
1562143581.5510283,374626,323.76666259765625
1562143597.219952,375688,259.6000061035156
1562143637.2255838,378314,1036.4000244140625
1562143668.4532568,380219,1040.9666748046875
1562143674.6449828,380572,29.16666603088379
1562143702.5020657,382365,1000.5333251953125
1562143712.491098,382939,55.70000076293945
1562143725.3191235,383797,111.56666564941406
1562143737.0934505,384645,415.76666259765625
1562143766.4312327,386635,974.2000122070312
1562143798.3813696,388467,1006.2666625976562
1562143902.9865549,395042,-200.13333129882812
1562143914.449142,395824,212.03334045410156
1562143921.1959743,396249,-139.0
1562143940.7401526,397587,406.5666809082031
1562143970.8841882,399542,965.2999877929688
1562143979.5398233,400132,100.16666412353516
1562144003.0436692,401717,446.4666748046875
1562144022.5573895,402994,678.9000244140625
1562144050.2658322,404709,526.7000122070312
1562144091.6972907,407342,1058.800048828125
1562144101.4015217,407936,123.43333435058594
1562144120.7377243,409242,362.6000061035156
1562144144.5760918,410848,698.7333374023438
1562144165.1815217,412207,487.29998779296875
1562144191.2522075,413935,1087.2667236328125
1562144217.88726,415533,485.9333190917969
1562144233.5384836,416682,355.3333435058594
1562144268.4867284,418891,1022.7000122070312
1562144290.6436567,420306,1047.4666748046875
1562144303.8913012,421269,407.8333435058594
1562144343.31658,423514,1000.2999877929688
1562144353.0368538,424123,38.56666564941406
1562144393.9553778,426767,1000.5
1562144406.009075,427614,211.56666564941406
1562144436.2420754,429535,885.1333618164062
1562144458.5123346,431077,458.73333740234375
1562144468.6531003,431766,99.26667022705078
1562144486.0086179,432845,228.73333740234375
1562144497.3559015,433590,285.6333312988281
1562144503.1313677,433897,-103.53333282470703
1562144513.8227482,434560,117.86666870117188
1562144525.842475,435383,341.0333251953125
1562144537.1642659,436039,134.56666564941406
1562144569.671707,437980,1070.800048828125
1562144593.7406273,439484,462.9666748046875
1562144608.9389493,440472,234.03334045410156
1562144620.6029944,441185,113.96666717529297
1562144642.7401361,442603,1017.2666625976562
1562144655.2956264,443346,131.86666870117188
1562144664.5706763,443960,102.53333282470703
1562144687.8081164,445493,1019.5333251953125
1562144700.3697007,446305,235.13333129882812
1562144740.407209,448640,1000.1666870117188
1562144762.2259195,449883,219.36666870117188
1562144803.3237991,452522,1029.4000244140625
1562144834.0364923,454374,1082.3333740234375
1562144868.827427,456538,1076.4000244140625
1562144911.853271,459061,618.5999755859375
1562144922.8244736,459762,102.5
1562144964.655644,462189,1084.13330078125
1562145012.4941063,465125,1074.2667236328125
1562145052.12028,467509,720.2333374023438
1562145085.798231,469667,952.7000122070312
1562145117.6500955,471736,1000.1666870117188
1562145133.2646558,472779,342.3999938964844
1562145155.984913,474184,812.7666625976562
1562145168.619709,474941,117.13333129882812
1562145198.5760098,477063,997.566650390625
1562145215.6651523,478077,162.3000030517578
1562145252.0493252,480344,1000.066650390625
1562145303.2917037,483665,893.7333374023438
1562145326.8486583,485090,261.9666748046875
1562145336.518119,485749,212.13333129882812
1562145345.7639785,486378,99.5999984741211
1562145371.0378168,488038,516.2000122070312
1562145381.026664,488667,118.93333435058594
1562145389.4130855,489180,-67.13333129882812
1562145404.6281738,490062,106.03333282470703
1562145414.3249393,490667,105.76667022705078
1562145425.1658888,491364,108.56666564941406
1562145465.523443,493735,811.8333129882812
1562145499.5247452,495837,1000.1666870117188
1562145546.3475888,498693,1053.86669921875
1562145556.5064967,499332,107.93333435058594
1562145571.9007373,500356,348.9666748046875
1562145601.4124339,502164,366.1000061035156
1562145624.7034523,503667,553.7999877929688
1562145636.517695,504470,348.6000061035156
1562145647.6268444,505133,66.06666564941406
1562145671.4347289,506619,1000.3333129882812
1562145700.8759687,508339,1000.0333251953125
1562145722.9199967,509816,153.56666564941406
1562145736.9999242,510782,335.73333740234375
1562145756.8266132,512064,518.7999877929688
1562145792.0680382,514264,1092.0999755859375
1562145816.359486,515846,1028.1666259765625
1562145824.590775,516421,95.33333587646484
1562145855.2074172,518229,1081.7332763671875
1562145888.64654,520194,1001.5999755859375
1562145906.6560197,521524,362.4666748046875
1562145918.3966637,522243,244.8000030517578
1562145934.065244,523258,514.1333618164062
1562145968.86817,525482,1000.566650390625
1562145999.6313145,527558,960.4666748046875
1562146010.1500056,528301,337.1666564941406
1562146019.7857854,528957,88.33333587646484
1562146035.8416517,530020,534.0
1562146041.643447,530387,122.76667022705078
1562146060.4475417,531593,470.26666259765625
1562146074.90724,532546,500.0
1562146086.3756309,533298,-9.399999618530273
1562146115.522269,535009,1066.566650390625
1562146155.8951266,537374,1086.9000244140625
1562146164.6587431,537990,94.56666564941406
1562146176.295523,538813,329.5
1562146185.2053843,539408,221.10000610351562
1562146199.8326232,540363,224.3000030517578
1562146220.7302725,541619,1055.566650390625
1562146243.813968,543058,570.1666870117188
1562146261.4870903,544233,333.8333435058594
1562146296.6465018,546488,1012.0
1562146328.5021985,548408,1034.9666748046875
1562146366.9055326,550457,1044.5
1562146395.1895857,552328,607.1333618164062
1562146425.9607656,554456,852.566650390625
1562146448.0923417,555896,649.9000244140625
1562146464.8970544,557043,440.8666687011719
1562146490.9628894,558766,679.3333129882812
1562146535.1986952,561304,1076.300048828125
1562146560.356785,562846,1053.0333251953125
1562146573.9282432,563819,343.5666809082031
1562146607.4929268,565887,1000.3333129882812
1562146649.0966506,568495,1088.9666748046875
1562146652.7797406,568755,-108.5
1562146658.5784059,569067,-89.69999694824219
1562146673.4156663,570112,353.5
1562146690.5567694,571147,283.3666687011719
1562146731.7284758,573795,1016.2333374023438
1562146770.6739163,576444,1011.9666748046875
1562146806.8045259,578753,1085.0999755859375
1562146814.8639371,579340,88.80000305175781
1562146836.2649832,580802,538.4666748046875
1562146845.1704414,581375,119.63333129882812
1562146883.6003091,583738,1031.9666748046875
1562146885.4175363,583839,-106.5999984741211
1562146910.3336167,585528,1056.9000244140625
1562146930.3064163,586863,1000.3333129882812
1562146936.1700456,587144,-96.5
1562146968.6124387,589168,1008.933349609375
1562146985.174094,590281,315.5
1562146999.271905,591213,344.8333435058594
1562147018.9897518,592587,495.9333190917969
1562147041.5614958,594128,785.5333251953125
1562147092.2027783,597364,1049.433349609375
1562147117.6926274,598866,1041.63330078125
1562147164.104506,601717,1050.933349609375
1562147196.4094844,603785,1045.13330078125
1562147205.9237099,604419,93.43333435058594
1562147232.5098119,606203,649.7666625976562
1562147240.0883427,606727,101.63333129882812
1562147268.046267,608507,1033.13330078125
1562147279.6658683,609312,30.399999618530273
1562147281.9609432,609413,-106.5999984741211
1562147301.3923604,610624,364.3333435058594
1562147335.146736,612757,985.8333129882812
1562147370.946342,615071,1085.933349609375
1562147391.5310414,616431,679.2000122070312
1562147412.323103,617787,419.73333740234375
1562147431.7411907,619110,1058.800048828125
1562147451.785479,620352,381.79998779296875
1562147463.6968968,621053,53.79999923706055
1562147465.680328,621154,-106.5999984741211
1562147467.6957798,621255,-106.5999984741211
1562147487.9003415,622579,536.2333374023438
1562147532.091603,625333,1000.2666625976562
1562147557.6226995,627041,396.20001220703125
1562147565.6165159,627517,25.433332443237305
1562147580.813059,628561,331.3333435058594
1562147595.8030791,629531,363.6000061035156
1562147611.6939032,630592,284.6000061035156
1562147624.0138805,631392,376.6333312988281
1562147637.0954745,632255,249.13333129882812
1562147678.87293,634975,1074.5
1562147694.6377192,636049,367.5
1562147722.9808815,637923,1037.13330078125
1562147741.165373,639043,355.70001220703125
1562147753.6828258,639912,343.6666564941406
1562147768.4292262,640874,263.26666259765625
1562147795.1302178,642538,1096.8333740234375
1562147814.4877605,643743,246.60000610351562
1562147829.922266,644690,120.73332977294922
1562147867.6109443,647100,724.1333618164062
1562147898.4606955,649127,1008.5333251953125
1562147929.604881,650903,693.7999877929688
1562147968.3308325,653323,755.5999755859375
1562147990.3253405,654746,332.6000061035156
1562148002.1581602,655514,225.86666870117188
1562148019.5993385,656667,365.1333312988281
1562148039.5256166,657800,221.60000610351562
1562148061.4651423,659147,455.26666259765625
1562148072.551877,659831,120.86666870117188
1562148091.6845393,661172,383.6666564941406
1562148105.778725,662087,359.9333190917969
1562148125.1308305,663453,598.9000244140625
1562148134.3938859,664074,105.73332977294922
1562148150.342761,665112,374.5333251953125
1562148176.2378628,666777,362.70001220703125
1562148185.6658432,667350,69.03333282470703
1562148211.9123876,669108,795.3333129882812
1562148238.6225026,670892,999.933349609375
1562148259.590308,672296,657.2666625976562
1562148284.6000462,673885,643.6333618164062
1562148299.0491233,674824,240.0
1562148332.8836837,676995,1000.5
1562148374.6689816,679459,1001.2666625976562
1562148384.1984935,679981,153.23333740234375
1562148400.9273448,680994,239.13333129882812
1562148418.9001992,682167,402.6000061035156
1562148444.5269246,683806,550.933349609375
1562148473.322647,685561,288.1666564941406
1562148492.2646422,686736,259.0666809082031
1562148529.705628,689062,1000.566650390625
1562148553.277774,690717,557.2666625976562
1562148587.9543755,692820,1058.9666748046875
1562148601.9727678,693736,372.73333740234375
1562148611.03962,694337,109.73332977294922
1562148639.6614847,696042,1045.933349609375
1562148659.7200942,697333,498.4666748046875
1562148674.967887,698210,338.8666687011719
1562148701.8464682,699806,684.9666748046875
1562148732.6791887,701781,654.0333251953125
1562148750.9835436,702765,363.0333251953125
1562148762.0656412,703478,97.19999694824219
1562148771.9730632,704133,98.93333435058594
1562148794.3787544,705397,109.76667022705078
1562148821.1905985,707080,7.199999809265137
1562148844.2843716,708455,418.3999938964844
1562148861.063904,709581,545.5
1562148888.4780965,711176,639.9666748046875
1562148906.543365,712238,185.93333435058594
1562148920.845942,713060,123.30000305175781
1562148930.82784,713642,26.16666603088379
1562148988.0357642,717061,1017.7999877929688
1562149003.3193715,718014,344.1666564941406
1562149031.5298038,719722,1028.5
1562149054.761631,721182,694.933349609375
1562149072.497547,722229,336.8666687011719
1562149120.8882003,725197,1000.2999877929688
1562149130.7454796,725830,108.19999694824219
1562149143.8343024,726660,216.86666870117188
1562149160.2482305,727783,677.0999755859375
1562149172.099874,728568,203.53334045410156
1562149185.2968822,729314,115.33333587646484
1562149205.6527395,730693,589.0
1562149241.9909658,732983,1101.13330078125
1562149266.1042376,734444,459.26666259765625
1562149287.4970593,735814,544.0999755859375
1562149323.5958443,737981,846.066650390625
1562149336.197443,738803,222.1666717529297
1562149343.80353,739266,122.30000305175781
1562149359.0400853,740198,359.6000061035156
1562149385.014358,741932,1075.566650390625
1562149406.5019252,743342,711.3333129882812
1562149534.5920458,751147,-36.099998474121094
1562149539.0677428,751397,0.8333333134651184
1562149547.835931,751934,57.33333206176758
1562149554.5571363,752259,119.4000015258789
1562149581.3379807,753769,482.79998779296875
1562149595.303845,754588,114.23332977294922
1562149608.797402,755435,214.3333282470703
1562149640.2018673,757280,1074.4000244140625
1562149665.9332101,758916,886.933349609375
1562149693.771758,760649,1000.3333129882812
1562149716.2167416,761924,496.26666259765625
1562149743.885365,763467,319.23333740234375
1562149781.568135,765575,320.1000061035156
1562149792.8164432,766313,227.76666259765625
1562149814.0914633,767607,138.1666717529297
1562149824.0731678,768232,116.66666412353516
1562149847.1580024,769720,711.4000244140625
1562149868.6591172,771167,448.9666748046875
1562149893.6598103,772816,532.066650390625
1562149905.012873,773554,102.13333129882812
1562149920.0054877,774438,239.63333129882812
1562149937.8652434,775562,275.9333190917969
1562149957.002143,776859,586.5333251953125
1562149989.454179,778920,1065.36669921875
1562150005.497854,780049,375.8999938964844
1562150034.746051,781907,1046.933349609375
1562150051.3385437,783020,494.6000061035156
1562150074.395689,784480,1000.1666870117188
1562150092.8709788,785721,265.8999938964844
1562150124.1145997,787840,1071.199951171875
1562150171.2743807,790935,756.9666748046875
1562150196.59298,792488,474.1333312988281
1562150208.6925087,793218,120.5999984741211
1562150236.2899854,794857,742.7333374023438
1562150251.0953617,795896,443.20001220703125
1562150260.663887,796513,115.80000305175781
1562150273.3078647,797291,364.29998779296875
1562150285.4020457,798027,115.9000015258789
1562150308.1794345,799463,408.6333312988281
1562150318.3009405,800101,107.36666870117188
1562150338.02419,801453,440.6000061035156
1562150352.0669467,802405,355.6666564941406
1562150378.066109,803974,401.9333190917969
1562150392.0922635,804788,123.96666717529297
1562150435.5922325,807709,1000.5
1562150470.082149,809760,1095.0333251953125
1562150479.3630905,810352,111.30000305175781
1562150497.3126175,811529,489.0666809082031
1562150521.7037754,813010,1052.4000244140625
1562150537.655525,814038,324.8333435058594
1562150566.942373,815928,787.7000122070312
1562150579.8399215,816773,339.5
1562150586.9236019,817170,8.300000190734863
1562150613.8016436,818879,1024.86669921875
1562150616.116736,818980,-106.5999984741211
1562150626.3980663,819663,100.19999694824219
1562150641.9737587,820721,286.29998779296875
1562150654.1610796,821472,225.60000610351562
1562150676.306886,822792,416.6666564941406
1562150693.9116437,823951,422.76666259765625
1562150704.5077577,824621,117.83333587646484
1562150715.4022708,825288,144.86666870117188
1562150738.753309,826758,260.20001220703125
1562150751.7855098,827666,279.0666809082031
1562150776.7804503,829227,468.0333251953125
1562150793.400192,830335,242.86666870117188
1562150828.4584222,832668,921.0333251953125
1562150841.6377752,833494,218.76666259765625
1562150876.946435,835809,1000.2666625976562
1562150918.3820844,838476,1000.0
1562150959.3104334,840993,1028.7667236328125
1562150979.9456725,842239,432.29998779296875
1562150988.8313913,842821,111.30000305175781
1562151005.0956814,843823,321.3666687011719
1562151034.8946657,845814,1000.566650390625
1562151036.991891,845914,-106.5
1562151049.1512938,846622,185.63333129882812
1562151062.5718963,847638,252.63333129882812
1562151079.9717093,848628,697.7000122070312
1562151098.9346504,849973,609.2333374023438
1562151152.6920128,853113,1008.2333374023438
1562151163.9386854,853857,341.8333435058594
1562151197.7879853,855965,1000.3666381835938
1562151216.6460907,857129,420.5666809082031
1562151248.3021586,859204,982.5999755859375
1562151262.5331893,860224,441.20001220703125
1562151278.4320219,861223,227.0
1562151298.5077982,862528,1042.7332763671875
1562151317.6228473,863659,261.6000061035156
1562151347.98414,865550,780.2666625976562
1562151364.5326633,866690,348.3333435058594
1562151384.2689023,868039,605.3666381835938
1562151401.1438408,869121,458.0333251953125
1562151408.5864532,869613,114.5
1562151435.0211468,871163,999.933349609375
1562151451.1735556,872228,216.63333129882812
1562151460.5507212,872868,217.26666259765625
1562151485.0590599,874517,441.20001220703125
1562151507.53235,875885,458.6666564941406
1562151555.8848069,878906,1085.2667236328125
1562151584.3033414,880602,874.3333129882812
1562151632.5818896,883702,1061.066650390625
1562151652.0116572,884971,424.4666748046875
1562151654.1845694,885072,-106.5999984741211
1562151691.084223,887508,1000.4000244140625
1562151714.8854718,888987,448.8666687011719
1562151727.7299633,889754,-9.199999809265137
1562151739.4402585,890544,138.0
1562151771.6684723,892538,511.3666687011719
1562151807.4043434,894762,-208.56666564941406
1562151831.905584,896319,605.933349609375
1562151853.174235,897747,576.5333251953125
1562151862.176775,898312,-46.33333206176758
1562151889.9166653,900142,1000.5333251953125
1562151921.1441848,902129,533.2666625976562
1562151937.804021,903182,399.8999938964844
1562151955.4966187,904333,395.26666259765625
1562151981.8941448,905875,396.8666687011719
1562152000.6180468,907038,295.70001220703125
1562152007.0752373,907436,35.79999923706055
1562152026.860304,908796,443.1000061035156
1562152041.2644384,909812,97.93333435058594
1562152050.1144788,910395,112.19999694824219
1562152068.5618854,911586,725.4000244140625
1562152075.8764994,912006,16.933332443237305
1562152099.7796872,913434,1001.5333251953125
1562152123.8884978,915023,348.6666564941406
1562152132.5817485,915587,140.8333282470703
1562152149.8792613,916622,204.73333740234375
1562152158.055803,917142,42.93333435058594
1562152167.3693473,917755,120.19999694824219
1562152198.0191936,919790,1086.8333740234375
1562152215.4129143,920991,289.3333435058594
1562152230.204999,921877,234.76666259765625
1562152242.3871017,922708,-18.066667556762695
1562152267.2246315,924411,643.066650390625
1562152298.5027397,926340,539.8333129882812
1562152314.3636236,927340,383.8999938964844
1562152323.0746524,927949,102.5999984741211
1562152331.4972873,928497,118.69999694824219
1562152345.7636056,929428,387.0
1562152357.3944767,930177,268.8999938964844
1562152373.749874,931336,417.3666687011719
1562152387.2895906,932180,368.6333312988281
1562152395.5549073,932721,133.36666870117188
1562152419.7122784,934428,683.433349609375
1562152448.166029,936332,747.3333129882812
1562152471.4697096,937899,1000.1666870117188
1562152486.1464784,938904,371.29998779296875
1562152502.5465322,939886,270.0666809082031
1562152534.6405654,941908,835.7000122070312
1562152562.9227982,943749,1001.4666748046875
1562152583.0063188,945145,415.5333251953125
1562152595.4823496,945910,94.0999984741211
1562152612.2206504,947113,405.6000061035156
1562152623.2165916,947815,116.30000305175781
1562152640.9038355,949099,576.566650390625
1562152677.1845665,951448,1000.1333618164062
1562152707.824864,953092,1080.199951171875
1562152713.0517077,953389,-99.0
1562152741.1252987,955034,553.3333129882812
1562152755.891547,955965,385.3333435058594
1562152769.2414992,956848,229.06666564941406
1562152778.9607015,957513,92.66666412353516
1562152804.944694,959152,1000.2000122070312
1562152829.0083606,960737,512.5999755859375
1562152866.5690134,963176,654.0
1562152902.194794,965284,1054.0999755859375
